"","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VA","VT","WA","WI","WV","WY"
"OR",0.769830003989673,0.576080405782051,0.712549250246367,0.701384417524324,0.270553214726625,0.880254686071498,0.721648389231621,0.238485454564603,0.684892934840235,0.705221189945891,0.299296221594674,0.244578261012411,0.940443225627763,0.919985500452815,0.743390046446178,0.884036055146327,0.880570933541551,0.840946205084513,0.418001771704363,0.694071336142239,0.262120294193161,0.903629954676581,0.905879610754845,0.978473734591334,0.875179098591794,0.375714589104864,0.928439610925792,0.676348890637626,0.869792440475144,0.941887026054413,0.92521293617136,0.489124833235245,0.3098302007333,0.534900985054308,0.444256621578084,0.917152122205065,0.730180430102702,1.03328304143709,0.945783607458253,0.842695627667435,0.570912034202108,0.892295331539304,0.735204901040696,0.258318592947239,0.716695529024428,0.761014005470874,0.833615048512353,0.948487383231273,0.964786515691838,0.860898295916083,0.86381193583142
"PA",0.582216338877568,0.657594083474118,0.712677578322675,0.621803773818041,0.269205887564335,0.741039008280165,0.798302134532291,0.243189402569818,0.896716899446125,0.804759586562654,0.47345958631455,0.242553266357035,0.909041960753541,0.852765295771347,0.823528743949181,0.872150567184729,0.790962882564321,0.825057710311768,0.583838117736757,0.733047976549178,0.375498450403374,0.932606936392507,0.988431276746197,0.943813161365419,0.885553176908957,0.483010103610307,0.879455555672537,0.755035499948175,0.810971701521419,0.895913651426673,0.943564482061665,0.549433255464642,0.257174185979022,0.545681940889453,0.513916414070739,0.975817434017314,0.64353265534997,0.945783607458253,1.01351048646701,0.879852617058984,0.698418328209545,0.826069756449046,0.752881578864264,0.246414792853584,0.65753542493956,0.880574480270404,0.862069019688245,0.869079141824594,0.978402130897649,0.85419147216,0.806554921575622
"RI",0.480558260553592,0.296033895532136,0.375391541694799,0.770116982641915,0.403250335850424,0.777028275565185,0.970547519069699,0.262498985617092,0.801876238212205,0.775214348519044,0.236374195721587,0.294129662042997,0.703614032030352,0.655126588273614,0.983320374242671,0.602265238195164,0.540745494630337,0.524788209742422,0.270296809235479,0.932831611056268,0.466424341265722,0.807628501675224,0.797525087127918,0.800694042401691,0.602358320604509,0.233853028598977,0.669657612674424,0.403731196092146,0.593997147439803,0.721368714400049,0.864984380470116,0.79814375774739,0.374485772901583,0.714118943243804,0.759262975050714,0.761014910872634,0.341165305735283,0.842695627667435,0.879852617058984,1.04718892358093,0.343166939939145,0.594997903493462,0.410176937845581,0.254845387909272,0.678564104561795,0.719802495308559,0.818816774246203,0.963573106971319,0.829264394016809,0.564591135547901,0.560888018980292
"SC",0.451158046633847,1.00497990856433,0.937056767563191,0.257627618009448,0.254630779398628,0.316935587127334,0.287849489843282,0.247179210658491,0.697604866407829,0.533921636048793,0.878988676639865,0.259331431012985,0.737781007583414,0.679809238724002,0.328138009637007,0.839339920524848,0.746162309062939,0.875520001989203,0.952308814195154,0.254515829611001,0.268613626031899,0.647265299320133,0.792989792062432,0.640846865742629,0.869311024316237,0.927598141020918,0.720003490412403,0.995423424031549,0.714873570714851,0.667834496726408,0.566435540392265,0.231414735273913,0.239931865198217,0.250781240131647,0.228467122106973,0.80861610078017,0.774456950679213,0.570912034202108,0.698418328209545,0.343166939939145,1.03196944322415,0.741231608021298,0.94691515202245,0.248091971611468,0.310756326483882,0.730202603224266,0.508243959764662,0.361205277767648,0.689621840100376,0.865043542579488,0.75717848365697
"SD",0.877310117271434,0.780003608929397,0.906318247857645,0.518638421051887,0.239670436858912,0.724596002657931,0.469569481951195,0.257302939294863,0.59323156785886,0.490868705772069,0.47037428612739,0.248063539304671,0.978346064841888,0.979306819682161,0.476126240429381,0.963267825787636,0.979219848891669,0.968241171442173,0.61562433379024,0.433938285378475,0.234300800254479,0.846815574605013,0.859583541155953,0.91634092024882,0.955336817874273,0.592624726084785,0.980491613219443,0.8213611343702,0.993302925180293,0.960551785839483,0.81659672887461,0.258631850285085,0.255693344707066,0.327485865933944,0.248654234552445,0.893841629286424,0.888221584109288,0.892295331539304,0.826069756449046,0.594997903493462,0.741231608021298,1.00718553926183,0.896148006171318,0.259793322146143,0.688924721825746,0.69054931086551,0.753173240878301,0.741802887600882,0.909722554229147,0.969133865501242,1.00105794001289
"TN",0.68199737722578,0.963748104020634,1.00120440338387,0.363400882564929,0.246529860957702,0.541021678921239,0.302980708128297,0.254303405897039,0.60584682420828,0.513349872817421,0.744713033324086,0.256275102030716,0.852945152269064,0.849590586748292,0.370493760046482,0.95100771464216,0.927381026523507,0.986602575289341,0.840802527109018,0.27135191008981,0.251711220688141,0.694333960994982,0.825569858565414,0.77711135160601,0.96095389274515,0.825804702927855,0.843598209566235,0.987855281149036,0.878754117042849,0.82422302279654,0.640464950283583,0.233102359427814,0.241981602880878,0.264486185118731,0.233941367496239,0.865774479815224,0.930311157345958,0.735204901040696,0.752881578864264,0.410176937845581,0.94691515202245,0.896148006171318,1.01508807523291,0.243756697394474,0.495201461435966,0.732606957934384,0.547423046101722,0.524912843981681,0.776254691860347,0.95833252463446,0.912504566026175
"TX",0.468556578029241,0.248032473584824,0.244137043693322,0.684543056855069,0.730669236191167,0.291999472213589,0.245145105354771,0.248077638790749,0.237457748489857,0.331236457838086,0.260407978154777,0.639295919811389,0.264496186279366,0.299943972015916,0.260128875027867,0.262745959647378,0.256046661569755,0.253966952932963,0.250152933114795,0.249148108896196,0.239614347555183,0.244914584820161,0.252189516984369,0.247151013172157,0.255397373711405,0.244103470048971,0.261785501757062,0.241309815757461,0.256224321243754,0.266382179181742,0.236863374389543,0.301022170119152,0.712542996060233,0.701707765735949,0.373696167157369,0.254574029614231,0.401694314307825,0.258318592947239,0.246414792853584,0.254845387909272,0.248091971611468,0.259793322146143,0.243756697394474,1.04693038834882,0.372779360130142,0.222570796062305,0.23389889303133,0.286175092518392,0.25303679173602,0.259302971846857,0.258937783671377
"UT",0.734699529272229,0.338871811639699,0.474644133338331,0.653815561725148,0.27708329480709,0.794085613296797,0.505014357552744,0.245344636694048,0.414238894354022,0.300406860816025,0.244212042762606,0.244441394122566,0.696343593117305,0.801327738973887,0.646763187856236,0.679520212327435,0.698066898407735,0.600960307381534,0.337317309326324,0.597472911767722,0.265939443831647,0.542495569904212,0.639864532736018,0.761623842234097,0.639146885725635,0.258634998559734,0.619997808225738,0.375208611999444,0.768333272666604,0.822021943655954,0.607936093752702,0.384972037478262,0.250226651800611,0.525707674586475,0.440182065308192,0.682967277649585,0.561936486804092,0.716695529024428,0.65753542493956,0.678564104561795,0.310756326483882,0.688924721825746,0.495201461435966,0.372779360130142,1.01870245019836,0.506009316819763,0.520849664512081,0.781084006956844,0.706167533630369,0.547803436155838,0.681116116786487
"VA",0.362006964521942,0.668762355462119,0.652970441083157,0.341571758801079,0.247365808313212,0.652345747532507,0.736520620585616,0.267401542013196,0.884017475906982,0.625837249442406,0.597328336598813,0.257050412609017,0.780539077219256,0.683826730986581,0.712473948953339,0.760911558041134,0.715262474346517,0.734999996520701,0.630006786655798,0.704304189144755,0.519099578970509,0.803251408195675,0.875132148786679,0.855909715169188,0.825922162308546,0.53620888338186,0.767479835062589,0.776344443391932,0.703574958635215,0.756623453907204,0.83981368076563,0.481651059395683,0.231247507090239,0.277546397353419,0.44696575052476,0.863110982958196,0.533298726098363,0.761014005470874,0.880574480270404,0.719802495308559,0.730202603224266,0.69054931086551,0.732606957934384,0.222570796062305,0.506009316819763,1.05329275097142,0.785805725684188,0.67030325358605,0.817344983758851,0.736015679661143,0.677173683400683
"VT",0.557352949338008,0.472332349726004,0.545107879844482,0.477845408724225,0.25287331041694,0.663850912056071,0.832006644387957,0.247113646551748,0.791454720428688,0.595667988255126,0.24951111176511,0.249482337773079,0.842155876119822,0.711242117539528,0.663572469733674,0.679920451400905,0.650233951381754,0.652661576390586,0.361430857729574,0.76535828855416,0.336485886756521,0.979100233489639,0.826369770506474,0.874337449505157,0.716966841483373,0.312254802149478,0.859691262068983,0.574032905392271,0.728664872986402,0.769214248807523,0.985630110884974,0.48982008745905,0.259497550851584,0.352245595087451,0.390254300031941,0.79389825419378,0.445458351039266,0.833615048512353,0.862069019688245,0.818816774246203,0.508243959764662,0.753173240878301,0.547423046101722,0.23389889303133,0.520849664512081,0.785805725684188,1.01262016030901,0.80405914476666,0.902882913800256,0.717663538411214,0.711193518029594
"WA",0.692857941829489,0.356348449162385,0.49896028404551,0.814493635746343,0.385195135494126,0.928115692557464,0.831163108222066,0.240034237690495,0.630897953372777,0.650751679505167,0.223325512861407,0.272376169148069,0.812854268632356,0.797092827383573,0.857434281450935,0.722595674692855,0.717463787994596,0.653792096249955,0.268730714670525,0.843313805130728,0.283039230492301,0.818082441710993,0.802709305767115,0.899239706091753,0.70884259532825,0.253499771631135,0.782586693590771,0.465400408708324,0.745077012413063,0.842990815513823,0.871634144831725,0.6462635887448,0.383595622681439,0.659727181785409,0.609116640425803,0.805078649898963,0.521879922232588,0.948487383231273,0.869079141824594,0.963573106971319,0.361205277767648,0.741802887600882,0.524912843981681,0.286175092518392,0.781084006956844,0.67030325358605,0.80405914476666,1.04298142431398,0.881999937459627,0.669534111328905,0.705580552278142
"WI",0.704259747377514,0.668733513714229,0.76038417072148,0.607865858935914,0.256422922094959,0.759470870393765,0.726215705939431,0.23513656983582,0.811935471258088,0.677970001555533,0.430146111668354,0.24005214282498,0.980670711528134,0.920000654618016,0.731613057706275,0.916172002280744,0.854056801460008,0.87139772421261,0.570969180970023,0.677517156036961,0.272476770925262,0.966357094334359,0.977670060525461,0.982448185053032,0.920911105781493,0.493691424318687,0.948695432496933,0.761989376492266,0.897726351113477,0.952677598394333,0.957510518149281,0.435426937609224,0.259439626017926,0.482571106866161,0.395210455708107,0.978799511539133,0.691661189077766,0.964786515691838,0.978402130897649,0.829264394016809,0.689621840100376,0.909722554229147,0.776254691860347,0.25303679173602,0.706167533630369,0.817344983758851,0.902882913800256,0.881999937459627,1.01106143102577,0.896108059907905,0.880452800417519
"WV",0.76765837858749,0.879539286429413,0.953387702219815,0.489079617643435,0.239816084098465,0.628685445719332,0.458721664297297,0.250885405608642,0.677351599603087,0.616250367194476,0.598206433445581,0.245287768749932,0.953565280318662,0.931476085998119,0.46436674515304,0.975977904198299,0.946919293524689,0.993247837604462,0.725231969423675,0.379636315064266,0.244413155695911,0.851034609647342,0.89981058009124,0.870838730075734,0.981795974865318,0.7048571900158,0.962727922551025,0.923485039570063,0.932120423744008,0.908694462328237,0.795443963621542,0.262861056576267,0.257715022185997,0.347215346754582,0.250997353237328,0.925453324525797,0.904039998052174,0.860898295916083,0.85419147216,0.564591135547901,0.865043542579488,0.969133865501242,0.95833252463446,0.259302971846857,0.547803436155838,0.736015679661143,0.717663538411214,0.669534111328905,0.896108059907905,1.00940537966104,0.972556710501015
"WY",0.871251614954931,0.802525204012564,0.917587328575539,0.506557898673743,0.239685868141825,0.70483014945739,0.437333117597181,0.258517719994709,0.566048879166193,0.494978702212218,0.487914721979547,0.252151626857809,0.952370096598455,0.975691342464523,0.439199440802496,0.957346408662692,0.980857618550188,0.971751926725873,0.633951688125232,0.397214948752936,0.234578098433734,0.819352316516388,0.83851435086893,0.889635684303112,0.952486662951255,0.607858374289786,0.965807329728379,0.826430241172957,0.991097316536247,0.951849971412341,0.790186942030418,0.252125029154582,0.253253919761642,0.316859341254237,0.243812970816112,0.879007873353037,0.910253807878346,0.86381193583142,0.806554921575622,0.560888018980292,0.75717848365697,1.00105794001289,0.912504566026175,0.258937783671377,0.681116116786487,0.677173683400683,0.711193518029594,0.705580552278142,0.880452800417519,0.972556710501015,1.00939298441268
